sku,data_venda,venda
2332,2024-02-08,24
1166,2024-02-08,13
1356,2024-02-08,16
1144,2024-02-08,132
558,2024-02-08,51
5030,2024-02-08,22
2273,2024-02-08,10
3113,2024-02-08,10
178,2024-02-08,27
986,2024-02-08,14
3513,2024-02-08,13
1166,2024-02-07,25
3113,2024-02-07,14
1144,2024-02-07,124
2496,2024-02-07,12
986,2024-02-07,16
5030,2024-02-07,19
178,2024-02-07,23
2332,2024-02-07,10
3513,2024-02-07,14
558,2024-02-07,52
2281,2024-02-07,11
2273,2024-02-07,13
1356,2024-02-07,14
178,2024-02-06,16
1144,2024-02-06,104
2496,2024-02-06,11
986,2024-02-06,11
3513,2024-02-06,11
1166,2024-02-06,19
5030,2024-02-06,14
558,2024-02-06,48
1356,2024-02-06,11
1144,2024-02-16,67
558,2024-02-16,43
2332,2024-02-16,33
3513,2024-02-16,14
2281,2024-02-16,18
1166,2024-02-16,16
5030,2024-02-16,14
178,2024-02-16,12
664,2024-02-16,10
558,2024-02-23,55
1144,2024-02-23,57
5030,2024-02-23,11
4258,2024-02-23,12
2332,2024-02-23,20
1166,2024-02-23,13
178,2024-02-23,15
3513,2024-02-23,13
4029,2024-02-10,38
4027,2024-02-10,43
4101,2024-02-10,21
3509,2024-02-10,18
945,2024-02-10,13
3048,2024-02-10,77
1005,2024-02-10,17
3289,2024-02-10,10
3048,2024-02-09,99
1005,2024-02-09,20
4029,2024-02-09,22
4027,2024-02-09,36
3289,2024-02-09,12
3509,2024-02-09,17
945,2024-02-09,17
4101,2024-02-09,13
4027,2024-02-08,25
4029,2024-02-08,25
3048,2024-02-08,80
1005,2024-02-08,18
3509,2024-02-08,11
1919,2024-02-08,13
945,2024-02-08,10
3289,2024-02-07,11
3048,2024-02-07,76
4027,2024-02-07,20
1919,2024-02-07,14
1785,2024-02-07,16
1005,2024-02-07,13
4029,2024-02-07,14
1005,2024-02-06,16
3048,2024-02-06,58
4027,2024-02-06,28
4029,2024-02-06,15
3048,2024-02-16,36
3509,2024-02-16,15
1785,2024-02-16,13
4027,2024-02-16,16
4029,2024-02-16,20
945,2024-02-16,14
4101,2024-02-23,10
4027,2024-02-23,28
3048,2024-02-23,44
4029,2024-02-23,17
3509,2024-02-23,12
412,2024-02-10,54
601,2024-02-10,32
234,2024-02-10,73
2449,2024-02-10,20
1178,2024-02-10,13
594,2024-02-10,18
4193,2024-02-10,23
594,2024-02-09,23
234,2024-02-09,45
412,2024-02-09,64
3945,2024-02-09,10
4436,2024-02-09,11
601,2024-02-09,34
4193,2024-02-09,14
601,2024-02-08,21
412,2024-02-08,51
1178,2024-02-08,11
234,2024-02-08,46
4436,2024-02-08,12
2449,2024-02-08,11
4193,2024-02-08,12
594,2024-02-08,24
601,2024-02-07,24
594,2024-02-07,24
412,2024-02-07,45
1189,2024-02-07,12
234,2024-02-07,55
4193,2024-02-07,10
234,2024-02-06,45
412,2024-02-06,55
1189,2024-02-06,11
594,2024-02-06,13
601,2024-02-06,29
234,2024-02-16,45
4436,2024-02-16,13
601,2024-02-16,27
412,2024-02-16,40
594,2024-02-16,10
4193,2024-02-16,23
412,2024-02-23,43
594,2024-02-23,15
4193,2024-02-23,21
234,2024-02-23,31
601,2024-02-23,15
1734,2024-02-10,62
942,2024-02-10,10
1288,2024-02-10,38
3674,2024-02-10,10
3855,2024-02-10,10
1734,2024-02-09,38
1288,2024-02-09,32
1288,2024-02-08,19
3069,2024-02-08,11
1734,2024-02-08,35
1288,2024-02-07,26
1734,2024-02-07,45
3069,2024-02-07,14
1734,2024-02-06,28
4505,2024-02-06,12
1734,2024-02-16,32
1288,2024-02-16,30
3674,2024-02-16,10
1288,2024-02-23,28
1734,2024-02-23,41
3855,2024-02-23,10
4122,2024-02-10,59
1282,2024-02-10,15
3710,2024-02-10,27
2793,2024-02-10,11
1257,2024-02-09,15
4122,2024-02-09,39
2793,2024-02-09,11
3710,2024-02-09,19
4234,2024-02-09,10
1282,2024-02-09,13
4234,2024-02-08,10
2793,2024-02-08,12
4122,2024-02-08,31
3710,2024-02-08,21
4122,2024-02-07,21
3710,2024-02-07,22
3710,2024-02-06,17
4122,2024-02-16,81
3710,2024-02-16,11
4713,2024-02-16,15
4721,2024-02-16,11
1360,2024-02-16,15
4713,2024-02-23,16
4721,2024-02-23,18
4122,2024-02-23,66
3710,2024-02-23,13
3999,2024-02-10,13
3644,2024-02-10,13
1681,2024-02-10,25
1075,2024-02-10,72
3896,2024-02-10,10
3363,2024-02-10,13
1040,2024-02-10,11
4276,2024-02-10,28
186,2024-02-10,47
1922,2024-02-10,19
1922,2024-02-09,55
1075,2024-02-09,60
1681,2024-02-09,23
4276,2024-02-09,17
3896,2024-02-09,11
186,2024-02-09,47
1681,2024-02-08,17
4276,2024-02-08,15
1040,2024-02-08,15
186,2024-02-08,39
1922,2024-02-08,27
1075,2024-02-08,47
186,2024-02-07,31
4276,2024-02-07,21
1681,2024-02-07,34
1040,2024-02-07,12
1075,2024-02-07,38
3644,2024-02-07,12
4276,2024-02-06,16
1075,2024-02-06,41
3644,2024-02-06,13
1681,2024-02-06,34
186,2024-02-06,28
1075,2024-02-16,47
1040,2024-02-16,13
3999,2024-02-16,11
186,2024-02-16,35
1681,2024-02-16,18
3896,2024-02-16,11
1075,2024-02-23,41
1681,2024-02-23,14
2371,2024-02-23,21
186,2024-02-23,15
4276,2024-02-23,10
1040,2024-02-23,13
2909,2024-02-12,48
2909,2024-02-15,31
5032,2024-02-15,12
871,2024-02-15,10
5032,2024-02-22,16
2909,2024-02-22,44
5501,2024-02-22,11
4532,2024-02-22,12
4532,2024-02-14,15
2909,2024-02-14,33
2909,2024-02-19,26
2909,2024-02-20,36
5032,2024-02-20,13
986,2024-02-12,12
558,2024-02-12,46
5030,2024-02-12,21
1144,2024-02-12,71
3513,2024-02-12,13
2332,2024-02-12,23
1166,2024-02-12,11
178,2024-02-12,15
986,2024-02-15,11
5030,2024-02-15,17
1144,2024-02-15,76
558,2024-02-15,35
3513,2024-02-15,13
1166,2024-02-15,18
178,2024-02-15,20
2332,2024-02-15,15
2332,2024-02-22,19
558,2024-02-22,42
1166,2024-02-22,11
2281,2024-02-22,12
1144,2024-02-22,48
3513,2024-02-22,18
178,2024-02-22,13
558,2024-02-14,42
986,2024-02-14,11
3513,2024-02-14,13
1166,2024-02-14,15
1144,2024-02-14,80
2332,2024-02-14,17
5030,2024-02-14,19
2281,2024-02-14,12
2496,2024-02-14,12
1166,2024-02-19,12
558,2024-02-19,39
5030,2024-02-19,14
1144,2024-02-19,46
2332,2024-02-19,12
2281,2024-02-19,10
2332,2024-02-20,22
1144,2024-02-20,56
1166,2024-02-20,18
178,2024-02-20,12
5030,2024-02-20,16
3513,2024-02-20,16
558,2024-02-20,36
4027,2024-02-12,30
3048,2024-02-12,50
945,2024-02-12,22
1785,2024-02-12,11
1005,2024-02-12,13
4029,2024-02-12,24
3048,2024-02-15,42
4029,2024-02-15,17
4101,2024-02-15,10
4027,2024-02-15,22
945,2024-02-15,16
3048,2024-02-22,37
4027,2024-02-22,25
1005,2024-02-22,13
4029,2024-02-22,19
3509,2024-02-22,11
1785,2024-02-22,16
4027,2024-02-14,25
3048,2024-02-14,41
1005,2024-02-14,11
4029,2024-02-14,24
1785,2024-02-14,15
945,2024-02-14,22
4029,2024-02-19,16
4027,2024-02-19,15
1005,2024-02-19,10
3048,2024-02-19,28
1785,2024-02-19,13
3509,2024-02-19,10
3048,2024-02-20,38
3509,2024-02-20,11
4027,2024-02-20,21
1005,2024-02-20,17
4101,2024-02-20,10
4029,2024-02-20,14
1785,2024-02-20,11
234,2024-02-12,50
594,2024-02-12,10
412,2024-02-12,32
601,2024-02-12,16
4436,2024-02-12,17
1126,2024-02-12,11
4193,2024-02-12,14
4436,2024-02-15,10
412,2024-02-15,33
234,2024-02-15,40
594,2024-02-15,16
2449,2024-02-15,12
601,2024-02-15,25
4193,2024-02-15,10
601,2024-02-22,24
4436,2024-02-22,10
412,2024-02-22,33
3114,2024-02-22,11
4193,2024-02-22,20
234,2024-02-22,36
601,2024-02-14,19
412,2024-02-14,39
4193,2024-02-14,12
234,2024-02-14,49
594,2024-02-14,14
4193,2024-02-19,18
412,2024-02-19,19
594,2024-02-19,16
234,2024-02-19,28
601,2024-02-19,26
412,2024-02-20,33
601,2024-02-20,25
234,2024-02-20,37
594,2024-02-20,11
4193,2024-02-20,18
2321,2024-02-20,12
1734,2024-02-12,34
1288,2024-02-12,39
1734,2024-02-15,27
1288,2024-02-15,30
1288,2024-02-22,32
3855,2024-02-22,10
1734,2024-02-22,23
3674,2024-02-14,15
1288,2024-02-14,16
1734,2024-02-14,38
1734,2024-02-19,32
1288,2024-02-19,20
3674,2024-02-19,11
1288,2024-02-20,21
1734,2024-02-20,24
942,2024-02-20,10
4122,2024-02-12,57
2793,2024-02-12,14
1257,2024-02-12,16
4122,2024-02-15,45
4721,2024-02-15,12
3710,2024-02-15,11
4713,2024-02-15,10
4122,2024-02-22,60
4721,2024-02-22,20
4713,2024-02-22,15
4122,2024-02-14,35
3710,2024-02-14,20
4721,2024-02-19,17
4122,2024-02-19,49
4721,2024-02-20,16
4122,2024-02-20,45
4713,2024-02-20,24
1282,2024-02-20,12
4276,2024-02-12,14
186,2024-02-12,26
1075,2024-02-12,60
1681,2024-02-12,17
3896,2024-02-12,12
1681,2024-02-15,20
1040,2024-02-15,12
4276,2024-02-15,11
186,2024-02-15,19
1075,2024-02-15,31
3644,2024-02-15,11
1040,2024-02-22,10
186,2024-02-22,19
2371,2024-02-22,11
1075,2024-02-22,34
4276,2024-02-14,20
1075,2024-02-14,32
186,2024-02-14,23
3999,2024-02-14,10
1040,2024-02-14,12
3896,2024-02-14,14
1075,2024-02-19,29
1681,2024-02-19,11
186,2024-02-19,19
4276,2024-02-19,11
2371,2024-02-19,10
1075,2024-02-20,16
1681,2024-02-20,11
2371,2024-02-20,12
186,2024-02-20,13
2909,2024-02-21,37
5032,2024-02-21,10
4532,2024-02-18,10
2909,2024-02-18,31
1694,2024-02-18,10
5032,2024-02-18,20
2909,2024-02-11,46
2909,2024-02-13,34
5032,2024-02-13,10
1166,2024-02-21,20
1144,2024-02-21,47
558,2024-02-21,57
3513,2024-02-21,17
2332,2024-02-21,26
5030,2024-02-21,15
2281,2024-02-21,12
1144,2024-02-18,60
558,2024-02-18,43
5030,2024-02-18,14
178,2024-02-18,18
2332,2024-02-18,15
1166,2024-02-18,18
986,2024-02-18,13
3090,2024-02-18,11
2332,2024-02-11,14
1144,2024-02-11,65
3513,2024-02-11,18
558,2024-02-11,34
178,2024-02-11,14
1166,2024-02-11,16
3090,2024-02-11,14
5030,2024-02-13,23
1144,2024-02-13,66
558,2024-02-13,24
3048,2024-02-21,25
4027,2024-02-21,22
4029,2024-02-21,11
4029,2024-02-18,20
3509,2024-02-18,15
3048,2024-02-18,53
4027,2024-02-18,22
1005,2024-02-18,14
4027,2024-02-11,21
3048,2024-02-11,46
4101,2024-02-11,13
4029,2024-02-11,21
945,2024-02-11,13
3048,2024-02-13,31
4029,2024-02-13,17
1005,2024-02-13,10
4027,2024-02-13,21
945,2024-02-13,12
412,2024-02-21,43
4193,2024-02-21,12
234,2024-02-21,28
601,2024-02-21,22
412,2024-02-18,37
234,2024-02-18,39
4436,2024-02-18,10
594,2024-02-18,14
601,2024-02-18,16
4193,2024-02-18,19
234,2024-02-11,36
4193,2024-02-11,16
412,2024-02-11,28
601,2024-02-11,18
601,2024-02-13,16
234,2024-02-13,27
412,2024-02-13,19
1734,2024-02-21,26
1288,2024-02-21,14
1734,2024-02-18,37
1288,2024-02-18,25
1288,2024-02-11,16
1734,2024-02-11,41
1734,2024-02-13,20
1288,2024-02-13,15
4713,2024-02-21,10
4721,2024-02-21,11
4122,2024-02-21,38
4122,2024-02-18,68
4721,2024-02-18,14
3710,2024-02-18,10
4713,2024-02-18,11
3710,2024-02-11,14
4122,2024-02-11,23
4122,2024-02-13,20
186,2024-02-21,25
1681,2024-02-21,11
2371,2024-02-21,19
1075,2024-02-21,33
1040,2024-02-21,11
1075,2024-02-18,35
1040,2024-02-18,14
4276,2024-02-18,20
186,2024-02-18,18
4090,2024-02-18,10
1075,2024-02-11,47
1681,2024-02-11,13
186,2024-02-11,24
4276,2024-02-11,25
3896,2024-02-11,10
1075,2024-02-13,19
186,2024-02-13,18
4276,2024-02-13,11
21,2024-01-17,17
21,2024-01-18,13
21,2024-01-19,18
21,2024-01-20,10
453,2024-01-16,19
453,2024-01-18,15
453,2024-01-19,13
453,2024-01-21,12
453,2024-01-24,11
453,2024-01-31,12
1115,2024-01-19,10
1537,2024-01-15,35
1537,2024-01-16,35
1537,2024-01-17,24
1537,2024-01-20,26
1537,2024-01-24,21
1537,2024-01-26,14
1537,2024-02-02,16
1537,2024-02-05,12
1653,2024-01-14,11
1653,2024-01-23,14
1653,2024-02-02,13
2346,2024-01-18,12
2346,2024-01-19,16
2842,2024-01-17,11
2858,2024-01-15,14
3067,2024-01-23,11
3067,2024-02-05,10
3254,2024-01-15,11
3254,2024-01-16,14
3254,2024-01-19,11
3254,2024-01-23,13
4092,2024-01-18,15
4092,2024-01-19,11
4092,2024-01-20,24
4092,2024-01-27,19
4092,2024-02-02,16
4439,2024-02-01,11
4691,2024-02-01,13
4691,2024-02-02,12
4691,2024-02-03,33
4691,2024-02-04,24
4779,2024-01-30,10
4779,2024-02-01,23
4779,2024-02-04,19
7,2024-01-15,27
7,2024-01-20,35
7,2024-01-21,16
7,2024-01-22,18
7,2024-01-23,17
7,2024-01-25,15
7,2024-01-27,22
7,2024-01-29,18
7,2024-01-30,13
7,2024-01-31,14
7,2024-02-02,26
7,2024-02-04,20
240,2024-01-14,29
240,2024-01-15,29
240,2024-01-16,31
240,2024-01-17,26
240,2024-01-18,27
240,2024-01-20,45
240,2024-01-22,25
240,2024-01-23,24
240,2024-01-26,26
240,2024-01-27,30
240,2024-01-29,31
240,2024-02-02,28
240,2024-02-04,13
240,2024-02-05,19
2347,2024-01-23,13
3390,2024-01-22,10
3390,2024-01-27,17
3390,2024-02-01,12
3942,2024-01-16,16
3942,2024-01-17,12
3942,2024-01-18,14
3942,2024-01-20,22
3942,2024-01-21,13
3942,2024-01-22,18
3942,2024-01-24,13
3942,2024-01-25,10
3942,2024-01-26,15
3942,2024-02-04,13
4709,2024-01-15,22
4709,2024-01-18,42
4709,2024-01-21,34
4709,2024-01-22,33
4709,2024-01-24,40
4709,2024-01-25,34
4709,2024-01-26,31
4709,2024-01-27,54
4709,2024-02-01,42
4709,2024-02-02,33
4709,2024-02-03,41
454,2024-01-18,16
454,2024-01-19,11
454,2024-01-20,23
454,2024-01-23,15
454,2024-01-24,18
454,2024-01-25,12
454,2024-01-27,26
454,2024-01-28,19
454,2024-01-29,15
454,2024-01-30,10
454,2024-02-01,15
454,2024-02-02,18
454,2024-02-04,23
606,2024-01-14,26
606,2024-01-16,14
606,2024-01-23,10
606,2024-01-25,13
606,2024-01-27,19
606,2024-01-31,11
606,2024-02-03,19
606,2024-02-04,15
785,2024-01-14,24
785,2024-01-15,23
785,2024-01-16,24
785,2024-01-17,27
785,2024-01-19,32
785,2024-01-20,40
785,2024-01-23,34
785,2024-01-24,33
785,2024-01-25,48
785,2024-01-26,35
785,2024-01-27,48
785,2024-01-29,27
785,2024-01-31,37
785,2024-02-01,48
785,2024-02-02,35
785,2024-02-03,65
785,2024-02-04,36
983,2024-01-16,18
983,2024-01-18,14
983,2024-01-19,31
983,2024-01-20,19
983,2024-01-25,14
983,2024-01-26,25
1313,2024-01-16,15
1313,2024-01-19,24
1313,2024-01-20,30
1313,2024-01-26,22
1313,2024-01-27,17
1313,2024-02-01,15
1313,2024-02-03,19
1313,2024-02-05,12
2514,2024-01-22,17
2790,2024-01-17,14
2961,2024-01-18,11
2961,2024-01-22,10
3255,2024-01-14,13
3255,2024-01-17,12
3255,2024-01-18,16
3255,2024-01-19,20
3255,2024-01-24,17
3255,2024-01-25,18
3255,2024-01-26,25
3255,2024-01-27,23
3255,2024-01-30,14
3255,2024-02-02,13
3598,2024-01-26,14
3598,2024-01-27,11
4033,2024-01-15,12
4033,2024-01-18,16
4033,2024-01-21,10
4033,2024-01-26,13
4033,2024-02-02,15
4033,2024-02-03,18
4033,2024-02-04,18
4033,2024-02-05,10
169,2024-01-15,27
169,2024-01-16,25
169,2024-01-17,18
169,2024-01-18,31
169,2024-01-22,35
169,2024-01-24,20
169,2024-01-25,24
169,2024-01-26,26
169,2024-01-27,38
169,2024-01-28,22
169,2024-01-30,16
169,2024-01-31,17
169,2024-02-02,25
169,2024-02-03,30
169,2024-02-04,23
169,2024-02-05,18
248,2024-01-16,17
248,2024-01-19,16
248,2024-01-25,13
248,2024-01-27,18
248,2024-02-05,10
345,2024-01-16,15
345,2024-01-20,17
345,2024-01-24,19
345,2024-01-30,22
345,2024-02-03,30
552,2024-01-20,20
552,2024-01-22,10
552,2024-01-24,10
552,2024-01-26,17
552,2024-01-27,22
552,2024-01-31,15
552,2024-02-02,11
552,2024-02-03,18
552,2024-02-04,17
552,2024-02-05,13
1186,2024-01-27,10
1221,2024-01-14,11
1221,2024-01-17,35
1221,2024-01-20,30
1221,2024-01-21,19
1221,2024-01-22,25
1221,2024-01-26,21
1221,2024-01-27,26
1221,2024-01-29,21
1221,2024-01-30,18
1221,2024-02-03,26
1221,2024-02-04,13
1304,2024-01-14,10
1304,2024-01-17,15
1304,2024-01-18,26
1304,2024-01-19,23
1304,2024-01-20,23
1304,2024-01-21,11
1304,2024-01-23,61
1304,2024-01-25,17
1304,2024-01-30,10
1304,2024-02-03,10
1739,2024-01-17,11
1739,2024-01-18,14
1739,2024-01-19,24
1739,2024-01-21,12
1739,2024-01-23,11
1739,2024-01-25,17
1739,2024-02-04,17
1916,2024-01-16,13
1916,2024-01-27,20
1916,2024-01-29,13
2679,2024-01-27,12
3413,2024-01-19,11
3413,2024-01-22,11
3413,2024-02-01,13
3421,2024-01-22,11
3421,2024-01-27,18
3761,2024-01-17,18
3761,2024-01-18,21
3761,2024-01-21,13
3761,2024-01-25,11
3761,2024-02-02,10
3761,2024-02-03,13
4399,2024-01-20,13
4399,2024-01-24,19
4399,2024-01-27,25
4399,2024-01-28,11
4399,2024-01-29,15
4399,2024-01-30,23
4399,2024-01-31,20
4399,2024-02-05,15
1499,2024-01-23,11
1499,2024-02-01,10
1578,2024-01-20,13
2702,2024-01-19,13
2702,2024-01-21,10
2702,2024-02-03,17
3365,2024-01-25,33
3365,2024-01-26,38
3365,2024-01-27,50
3365,2024-01-28,25
3365,2024-01-29,30
3365,2024-01-31,22
3365,2024-02-01,28
3365,2024-02-02,18
428,2024-01-14,12
428,2024-01-15,10
428,2024-01-20,14
657,2024-01-15,62
657,2024-01-16,76
657,2024-01-17,73
657,2024-01-19,66
657,2024-01-20,90
657,2024-01-21,57
657,2024-01-22,77
657,2024-01-24,56
657,2024-01-25,68
657,2024-01-26,70
657,2024-01-27,83
657,2024-01-28,44
657,2024-01-29,65
657,2024-01-30,55
657,2024-02-01,72
657,2024-02-02,58
657,2024-02-03,97
657,2024-02-04,59
657,2024-02-05,72
1223,2024-01-17,14
1223,2024-01-18,13
1223,2024-01-20,20
1223,2024-01-23,12
1223,2024-02-03,15
1413,2024-01-18,12
1413,2024-01-20,17
1555,2024-01-20,15
1555,2024-01-22,10
1763,2024-01-16,17
1763,2024-01-18,15
1763,2024-01-19,12
1763,2024-01-23,12
1763,2024-01-26,12
1763,2024-01-30,19
1763,2024-01-31,11
2033,2024-01-15,28
2033,2024-01-17,37
2033,2024-01-20,62
2033,2024-01-22,47
2033,2024-01-23,41
2033,2024-01-25,41
2033,2024-01-26,50
2033,2024-01-27,69
2033,2024-01-30,34
2033,2024-02-01,61
2033,2024-02-03,88
2033,2024-02-04,39
2033,2024-02-05,42
2046,2024-01-16,11
2818,2024-01-16,23
2818,2024-01-17,19
2818,2024-01-18,15
2818,2024-01-19,14
2818,2024-01-25,30
2818,2024-01-27,36
2818,2024-02-02,20
2818,2024-02-04,17
3230,2024-01-14,25
3230,2024-01-15,29
3230,2024-01-16,21
3230,2024-01-18,26
3230,2024-01-20,28
3230,2024-01-22,18
3230,2024-01-23,13
3230,2024-01-24,18
3230,2024-01-27,22
3230,2024-01-28,10
3230,2024-01-30,13
3230,2024-02-01,18
3230,2024-02-03,19
3230,2024-02-05,13
3694,2024-01-15,34
3694,2024-01-16,42
3694,2024-01-17,26
3694,2024-01-18,43
3694,2024-01-19,31
3694,2024-01-20,49
3694,2024-01-22,27
3694,2024-01-23,28
3694,2024-01-24,36
3694,2024-01-25,46
3694,2024-01-26,40
3694,2024-01-27,34
3694,2024-01-28,40
3694,2024-01-30,27
3694,2024-01-31,33
3694,2024-02-01,32
3694,2024-02-02,39
3694,2024-02-03,51
4146,2024-02-04,10
4398,2024-01-22,15
4398,2024-01-29,14
4398,2024-01-31,16
4398,2024-02-02,14
4398,2024-02-03,27
76,2024-01-22,17
499,2024-01-14,15
499,2024-01-17,12
499,2024-01-18,17
499,2024-01-21,13
499,2024-02-03,20
912,2024-01-15,44
912,2024-01-16,38
912,2024-01-17,12
912,2024-01-19,39
912,2024-01-21,12
912,2024-01-22,23
912,2024-01-23,27
995,2024-01-14,27
995,2024-01-15,24
995,2024-01-17,22
995,2024-01-18,23
995,2024-01-19,26
995,2024-01-21,11
995,2024-01-23,12
995,2024-01-27,28
995,2024-01-30,24
995,2024-01-31,14
1013,2024-01-22,15
1500,2024-01-19,14
1500,2024-01-20,17
1500,2024-01-22,10
1500,2024-01-23,11
1500,2024-02-02,13
1500,2024-02-03,18
4000,2024-01-24,10
4000,2024-01-30,17
4000,2024-01-31,24
4000,2024-02-01,35
4000,2024-02-03,55
4000,2024-02-04,28
453,2024-01-20,18
453,2024-02-01,15
453,2024-02-02,17
1296,2024-01-16,10
1537,2024-01-23,18
1537,2024-01-27,16
1537,2024-01-31,12
1653,2024-01-18,13
1653,2024-01-19,14
1653,2024-01-20,23
1653,2024-01-27,21
2858,2024-01-16,10
3067,2024-01-19,12
3067,2024-01-25,12
3067,2024-01-27,14
4092,2024-01-17,17
4092,2024-01-26,12
4092,2024-01-28,13
4092,2024-01-31,19
4092,2024-02-03,24
4439,2024-02-03,14
4691,2024-01-31,13
4779,2024-01-31,15
4779,2024-02-03,23
7,2024-01-14,21
7,2024-01-16,25
7,2024-01-17,17
7,2024-01-18,26
7,2024-01-19,17
7,2024-01-24,21
7,2024-02-01,22
7,2024-02-03,25
7,2024-02-05,13
240,2024-01-21,14
240,2024-01-25,28
240,2024-01-28,18
240,2024-01-30,19
240,2024-02-03,47
2249,2024-01-20,11
3390,2024-01-18,10
3390,2024-02-02,10
3942,2024-01-15,26
3942,2024-01-19,22
3942,2024-01-27,16
3942,2024-01-28,13
3942,2024-02-03,13
4325,2024-02-01,10
4325,2024-02-03,24
4325,2024-02-04,11
4709,2024-01-16,43
4709,2024-01-17,38
4709,2024-01-19,36
4709,2024-01-20,40
4709,2024-01-30,27
4709,2024-01-31,30
4709,2024-02-05,26
374,2024-01-14,12
374,2024-01-15,14
374,2024-01-28,12
374,2024-01-29,10
374,2024-02-02,14
454,2024-01-21,14
454,2024-01-31,26
454,2024-02-03,35
606,2024-01-15,15
606,2024-01-17,18
606,2024-01-18,11
606,2024-01-19,17
606,2024-01-20,34
785,2024-01-21,24
785,2024-01-22,24
785,2024-01-28,27
785,2024-01-30,34
785,2024-02-05,47
983,2024-01-15,12
983,2024-01-23,24
983,2024-01-24,31
983,2024-01-29,17
983,2024-01-30,20
1313,2024-02-02,20
1313,2024-02-04,12
2961,2024-01-27,10
3255,2024-01-21,16
3255,2024-01-23,17
3255,2024-01-28,14
3255,2024-01-31,10
3255,2024-02-01,17
3598,2024-01-24,11
3598,2024-01-25,11
3598,2024-01-30,12
4033,2024-01-27,18
4033,2024-01-31,19
169,2024-01-19,25
169,2024-01-23,23
169,2024-02-01,17
248,2024-01-17,11
248,2024-01-18,18
248,2024-01-20,15
248,2024-01-24,12
248,2024-01-31,14
248,2024-02-03,17
248,2024-02-04,10
345,2024-01-17,14
345,2024-01-21,15
345,2024-01-23,20
345,2024-02-02,25
345,2024-02-05,11
552,2024-01-17,23
552,2024-01-18,17
1221,2024-01-15,37
1221,2024-01-19,23
1221,2024-01-23,19
1221,2024-01-24,20
1221,2024-01-25,25
1221,2024-01-28,12
1304,2024-01-15,18
1304,2024-01-22,22
1304,2024-01-27,32
1304,2024-02-05,14
1739,2024-01-20,20
1739,2024-01-24,17
1739,2024-01-26,27
1739,2024-01-30,15
1739,2024-01-31,17
1739,2024-02-01,14
1739,2024-02-02,24
1739,2024-02-03,25
1916,2024-01-15,10
1916,2024-01-18,16
1916,2024-01-31,12
2679,2024-01-15,10
2679,2024-01-23,15
2679,2024-02-03,10
3413,2024-01-15,10
3413,2024-01-16,10
3413,2024-01-20,14
3413,2024-01-27,12
3413,2024-02-03,13
3413,2024-02-04,14
3421,2024-01-20,12
3421,2024-02-03,12
3761,2024-01-19,21
3761,2024-01-22,15
3761,2024-01-24,12
4399,2024-01-26,27
4399,2024-02-01,23
4399,2024-02-03,27
1578,2024-01-23,14
2702,2024-01-20,11
3365,2024-01-15,14
3365,2024-01-24,25
3365,2024-01-30,18
3365,2024-02-03,39
3365,2024-02-05,24
4295,2024-01-18,10
657,2024-01-14,48
657,2024-01-18,73
657,2024-01-23,64
657,2024-01-31,60
1223,2024-01-25,13
1223,2024-01-29,15
1413,2024-01-27,10
1555,2024-01-19,12
1555,2024-02-02,12
1555,2024-02-04,16
1555,2024-02-05,20
1763,2024-01-14,14
1763,2024-01-15,22
1763,2024-01-17,16
1763,2024-01-25,11
2033,2024-01-16,23
2033,2024-01-18,36
2033,2024-01-19,39
2033,2024-01-21,37
2033,2024-01-24,33
2033,2024-01-28,44
2033,2024-01-29,36
2033,2024-02-02,56
2245,2024-01-15,10
2818,2024-01-14,11
2818,2024-01-21,14
2818,2024-01-26,35
2818,2024-01-28,17
2818,2024-01-29,14
2818,2024-01-30,16
2818,2024-02-01,22
3230,2024-01-19,15
3230,2024-01-25,14
3230,2024-01-26,15
3230,2024-01-29,19
3230,2024-01-31,12
3230,2024-02-02,13
3494,2024-01-20,12
3694,2024-01-14,34
3694,2024-01-21,29
3694,2024-02-05,22
4146,2024-01-18,11
4146,2024-02-03,11
4398,2024-01-21,12
4398,2024-01-24,17
4398,2024-01-25,18
4398,2024-01-28,12
4398,2024-01-30,18
4398,2024-02-04,10
461,2024-02-03,12
499,2024-01-20,11
499,2024-01-25,13
499,2024-01-26,10
499,2024-02-04,12
912,2024-01-14,16
912,2024-01-29,11
912,2024-02-01,17
995,2024-01-16,29
995,2024-01-24,15
995,2024-01-26,24
995,2024-01-28,16
995,2024-01-29,12
995,2024-02-03,22
1500,2024-01-15,18
1500,2024-01-17,18
1500,2024-01-21,12
1500,2024-01-26,10
4000,2024-01-25,10
4000,2024-01-27,32
4000,2024-01-29,19
453,2024-01-14,10
453,2024-01-17,10
453,2024-01-28,13
1115,2024-01-22,13
1537,2024-01-22,16
1537,2024-01-25,20
1653,2024-01-15,14
1653,2024-01-17,22
1653,2024-01-22,14
1653,2024-01-26,10
1653,2024-02-03,19
2346,2024-01-23,10
2654,2024-01-19,10
2654,2024-01-20,10
2858,2024-01-26,10
2858,2024-01-29,10
3067,2024-02-03,12
4092,2024-01-15,15
4092,2024-01-22,12
4125,2024-01-20,10
4691,2024-02-05,10
7,2024-01-26,19
240,2024-01-19,31
2347,2024-01-20,14
3390,2024-01-23,11
3390,2024-02-03,10
3942,2024-02-02,12
4011,2024-02-03,10
4709,2024-01-28,22
374,2024-01-30,10
374,2024-02-03,15
606,2024-01-21,20
801,2024-01-14,11
